   25.51| 2.044E+00
   25.90| 2.098E+00
   26.30| 2.125E+00
   26.71| 2.212E+00
   27.12| 2.272E+00
   27.54| 2.315E+00
   27.97| 2.390E+00
   28.40| 2.456E+00
   28.84| 2.522E+00
   29.29| 2.577E+00
   29.74| 2.634E+00
   30.20| 2.690E+00
   30.67| 2.748E+00
   31.14| 2.808E+00
   31.62| 2.866E+00
   32.11| 2.938E+00
   32.61| 3.005E+00
   33.11| 3.072E+00
   33.63| 3.144E+00
   34.15| 3.230E+00
   34.67| 3.328E+00
   35.21| 3.414E+00
   35.75| 3.538E+00
   36.31| 3.654E+00
   36.87| 3.812E+00
   37.44| 3.987E+00
   38.02| 4.184E+00
   38.61| 4.383E+00
   39.20| 4.583E+00
   39.81| 4.773E+00
   40.43| 5.021E+00
   41.05| 5.297E+00
   41.69| 5.616E+00
   42.33| 5.942E+00
   42.99| 6.302E+00
   43.65| 6.708E+00
   44.33| 7.164E+00
   45.01| 7.655E+00
   45.71| 8.173E+00
   46.42| 8.712E+00
   47.13| 9.329E+00
   47.86| 9.977E+00
   48.60| 1.067E+01
   49.36| 1.142E+01
   50.12| 1.223E+01
   50.89| 1.308E+01
   51.68| 1.398E+01
   52.48| 1.493E+01
   53.29| 1.591E+01
   54.12| 1.694E+01
   54.95| 1.798E+01
   55.80| 1.906E+01
   56.67| 2.025E+01
   57.54| 2.155E+01
   58.43| 2.290E+01
   59.34| 2.432E+01
   60.26| 2.568E+01
   61.19| 2.703E+01
   62.13| 2.853E+01
   63.10| 3.010E+01
   64.07| 3.181E+01
   65.06| 3.362E+01
   66.07| 3.517E+01
   67.09| 3.663E+01
   68.13| 3.835E+01
   69.18| 4.031E+01
   70.25| 4.209E+01
   71.34| 4.375E+01
   72.44| 4.537E+01
   73.56| 4.713E+01
   74.70| 4.889E+01
   75.86| 5.073E+01
   77.03| 5.231E+01
   78.22| 5.405E+01
   79.43| 5.607E+01
   80.66| 5.783E+01
   81.91| 5.929E+01
   83.18| 6.122E+01
   84.46| 6.301E+01
   85.77| 6.463E+01
   87.10| 6.636E+01
   88.44| 6.780E+01
   89.81| 6.915E+01
   91.20| 7.053E+01
   92.61| 7.204E+01
   94.04| 7.313E+01
   95.50| 7.442E+01
   96.98| 7.573E+01
   98.48| 7.685E+01
  100.00| 7.791E+01
  101.55| 7.887E+01
  103.12| 7.940E+01
  104.71| 7.997E+01
  106.33| 8.090E+01
  107.98| 8.148E+01
  109.65| 8.170E+01
  111.34| 8.148E+01
  113.07| 8.119E+01
  114.82| 8.113E+01
  116.59| 8.103E+01
  118.39| 8.087E+01
  120.23| 8.052E+01
  122.09| 8.015E+01
  123.97| 7.956E+01
  125.89| 7.932E+01
  127.84| 7.874E+01
  129.82| 7.760E+01
  131.83| 7.665E+01
  133.86| 7.584E+01
  135.94| 7.544E+01
  138.04| 7.498E+01
  140.17| 7.373E+01
  142.34| 7.221E+01
  144.54| 7.122E+01
  146.78| 7.093E+01
  149.05| 7.065E+01
  151.36| 6.908E+01
  153.70| 6.673E+01
  156.08| 6.513E+01
  158.49| 6.413E+01
  160.94| 6.274E+01
  163.43| 6.076E+01
  165.96| 5.871E+01
  168.53| 5.711E+01
  171.13| 5.576E+01
  173.78| 5.458E+01
  176.47| 5.361E+01
  179.20| 5.244E+01
  181.97| 5.089E+01
  184.78| 4.936E+01
  187.64| 4.825E+01
  190.55| 4.723E+01
  193.49| 4.571E+01
  196.49| 4.420E+01
  199.53| 4.271E+01
  202.61| 4.138E+01
  205.75| 4.008E+01
  208.93| 3.874E+01
  212.16| 3.743E+01
  215.44| 3.613E+01
  218.78| 3.485E+01
  222.16| 3.359E+01
  225.60| 3.234E+01
  229.09| 3.112E+01
  232.63| 3.001E+01
  236.23| 2.893E+01
  239.88| 2.788E+01
  243.59| 2.682E+01
  247.36| 2.580E+01
  251.19| 2.480E+01
  255.07| 2.384E+01
  259.02| 2.290E+01
  263.03| 2.199E+01
  267.10| 2.111E+01
  271.23| 2.024E+01
  275.42| 1.943E+01
  279.68| 1.862E+01
  284.01| 1.784E+01
  288.40| 1.709E+01
  292.86| 1.636E+01
  297.39| 1.566E+01
  302.00| 1.498E+01
  306.67| 1.434E+01
  311.41| 1.367E+01
  316.23| 1.296E+01
  321.12| 1.238E+01
  326.09| 1.184E+01
  331.13| 1.134E+01
  336.25| 1.087E+01
  341.45| 1.042E+01
  346.74| 9.988E+00
  352.10| 9.582E+00
  357.55| 9.189E+00
  363.08| 8.808E+00
  368.69| 8.431E+00
  374.40| 8.064E+00
  380.19| 7.723E+00
  386.07| 7.418E+00
  392.04| 7.129E+00
  398.11| 6.818E+00
  404.27| 6.482E+00
  410.52| 6.142E+00
  416.87| 5.805E+00
  423.32| 5.503E+00
  429.87| 5.232E+00
  436.52| 4.985E+00
  443.27| 4.761E+00
  450.13| 4.546E+00
  457.09| 4.341E+00
  464.16| 4.136E+00
  471.34| 3.942E+00
  478.63| 3.758E+00
  486.03| 3.579E+00
  493.55| 3.413E+00
  501.19| 3.250E+00
  508.94| 3.094E+00
  516.81| 2.948E+00
  524.81| 2.808E+00
  532.93| 2.679E+00
  541.17| 2.554E+00
  549.54| 2.438E+00
  558.04| 2.326E+00
  566.67| 2.219E+00
  575.44| 2.116E+00
  584.34| 2.017E+00
  593.38| 1.922E+00
  602.56| 1.830E+00
  611.88| 1.744E+00
  621.35| 1.662E+00
  630.96| 1.582E+00
  640.72| 1.509E+00
  650.63| 1.440E+00
  660.69| 1.374E+00
  670.91| 1.311E+00
  681.29| 1.254E+00
  691.83| 1.199E+00
  702.53| 1.147E+00
  713.40| 1.098E+00
  724.44| 1.048E+00
  735.64| 9.992E-01
  747.02| 9.522E-01
  758.58| 9.062E-01
  770.31| 8.619E-01
  782.23| 8.220E-01
  794.33| 7.832E-01
  806.62| 7.460E-01
  819.09| 7.111E-01
  831.76| 6.787E-01
  844.63| 6.482E-01
  857.70| 6.194E-01
  870.96| 5.924E-01
  884.44| 5.671E-01
  898.12| 5.433E-01
  912.01| 5.192E-01
  926.12| 4.953E-01
  940.44| 4.721E-01
  954.99| 4.507E-01
  969.77| 4.309E-01
  984.77| 4.124E-01
