   10.00| 2.568E-01
   10.15| 2.984E-01
   10.31| 3.456E-01
   10.47| 3.989E-01
   10.63| 4.589E-01
   10.80| 5.263E-01
   10.96| 6.018E-01
   11.13| 6.859E-01
   11.31| 7.793E-01
   11.48| 8.829E-01
   11.66| 9.973E-01
   11.84| 1.123E+00
   12.02| 1.261E+00
   12.21| 1.413E+00
   12.40| 1.578E+00
   12.59| 1.757E+00
   12.78| 1.952E+00
   12.98| 2.162E+00
   13.18| 2.389E+00
   13.39| 2.633E+00
   13.59| 2.894E+00
   13.80| 3.173E+00
   14.02| 3.471E+00
   14.23| 3.788E+00
   14.45| 4.123E+00
   14.68| 4.478E+00
   14.91| 4.852E+00
   15.14| 5.246E+00
   15.37| 5.659E+00
   15.61| 6.090E+00
   15.85| 6.541E+00
   16.09| 7.010E+00
   16.34| 7.497E+00
   16.60| 8.000E+00
   16.85| 8.521E+00
   17.11| 9.057E+00
   17.38| 9.607E+00
   17.65| 1.017E+01
   17.92| 1.075E+01
   18.20| 1.134E+01
   18.48| 1.193E+01
   18.76| 1.254E+01
   19.05| 1.316E+01
   19.35| 1.377E+01
   19.65| 1.440E+01
   19.95| 1.502E+01
   20.26| 1.565E+01
   20.57| 1.628E+01
   20.89| 1.690E+01
   21.22| 1.752E+01
   21.54| 1.813E+01
   21.88| 1.873E+01
   22.22| 1.933E+01
   22.56| 1.991E+01
   22.91| 2.048E+01
   23.26| 2.104E+01
   23.62| 2.158E+01
   23.99| 2.210E+01
   24.36| 2.261E+01
   24.74| 2.309E+01
   25.12| 2.355E+01
   25.51| 2.399E+01
   25.90| 2.441E+01
   26.30| 2.480E+01
   26.71| 2.517E+01
   27.12| 2.551E+01
   27.54| 2.582E+01
   27.97| 2.611E+01
   28.40| 2.637E+01
   28.84| 2.660E+01
   29.29| 2.680E+01
   29.74| 2.698E+01
   30.20| 2.713E+01
   30.67| 2.725E+01
   31.14| 2.734E+01
   31.62| 2.741E+01
   32.11| 2.745E+01
   32.61| 2.746E+01
   33.11| 2.745E+01
   33.63| 2.741E+01
   34.15| 2.735E+01
   34.67| 2.726E+01
   35.21| 2.716E+01
   35.75| 2.703E+01
   36.31| 2.689E+01
   36.87| 2.672E+01
   37.44| 2.654E+01
   38.02| 2.635E+01
   38.61| 2.613E+01
   39.20| 2.591E+01
   39.81| 2.567E+01
   40.43| 2.542E+01
   41.05| 2.517E+01
   41.69| 2.490E+01
   42.33| 2.463E+01
   42.99| 2.436E+01
   43.65| 2.408E+01
   44.33| 2.379E+01
   45.01| 2.351E+01
   45.71| 2.323E+01
   46.42| 2.294E+01
   47.13| 2.266E+01
   47.86| 2.239E+01
   48.60| 2.211E+01
   49.36| 2.184E+01
   50.12| 2.158E+01
   50.89| 2.132E+01
   51.68| 2.108E+01
   52.48| 2.084E+01
   53.29| 2.060E+01
   54.12| 2.038E+01
   54.95| 2.017E+01
   55.80| 1.996E+01
   56.67| 1.977E+01
   57.54| 1.958E+01
   58.43| 1.941E+01
   59.34| 1.924E+01
   60.26| 1.909E+01
   61.19| 1.895E+01
   62.13| 1.881E+01
   63.10| 1.868E+01
   64.07| 1.857E+01
   65.06| 1.846E+01
   66.07| 1.835E+01
   67.09| 1.826E+01
   68.13| 1.817E+01
   69.18| 1.809E+01
   70.25| 1.802E+01
   71.34| 1.795E+01
   72.44| 1.788E+01
   73.56| 1.782E+01
   74.70| 1.776E+01
   75.86| 1.770E+01
   77.03| 1.764E+01
   78.22| 1.759E+01
   79.43| 1.753E+01
   80.66| 1.748E+01
   81.91| 1.742E+01
   83.18| 1.736E+01
   84.46| 1.730E+01
   85.77| 1.724E+01
   87.10| 1.717E+01
   88.44| 1.710E+01
   89.81| 1.703E+01
   91.20| 1.695E+01
   92.61| 1.686E+01
   94.04| 1.677E+01
   95.50| 1.667E+01
   96.98| 1.657E+01
   98.48| 1.646E+01
  100.00| 1.635E+01
  101.55| 1.623E+01
  103.12| 1.610E+01
  104.71| 1.596E+01
  106.33| 1.582E+01
  107.98| 1.567E+01
  109.65| 1.552E+01
  111.34| 1.536E+01
  113.07| 1.519E+01
  114.82| 1.501E+01
  116.59| 1.483E+01
  118.39| 1.465E+01
  120.23| 1.446E+01
  122.09| 1.426E+01
  123.97| 1.406E+01
  125.89| 1.385E+01
  127.84| 1.364E+01
  129.82| 1.342E+01
  131.83| 1.320E+01
  133.86| 1.298E+01
  135.94| 1.275E+01
  138.04| 1.252E+01
  140.17| 1.229E+01
  142.34| 1.205E+01
  144.54| 1.181E+01
  146.78| 1.157E+01
  149.05| 1.134E+01
  151.36| 1.109E+01
  153.70| 1.085E+01
  156.08| 1.061E+01
  158.49| 1.037E+01
  160.94| 1.013E+01
  163.43| 9.889E+00
  165.96| 9.650E+00
  168.53| 9.411E+00
  171.13| 9.174E+00
  173.78| 8.939E+00
  176.47| 8.706E+00
  179.20| 8.475E+00
  181.97| 8.246E+00
  184.78| 8.020E+00
  187.64| 7.796E+00
  190.55| 7.576E+00
  193.49| 7.358E+00
  196.49| 7.144E+00
  199.53| 6.933E+00
  202.61| 6.726E+00
  205.75| 6.522E+00
  208.93| 6.321E+00
  212.16| 6.125E+00
  215.44| 5.932E+00
  218.78| 5.743E+00
  222.16| 5.558E+00
  225.60| 5.377E+00
  229.09| 5.200E+00
  232.63| 5.027E+00
  236.23| 4.859E+00
  239.88| 4.694E+00
  243.59| 4.533E+00
  247.36| 4.376E+00
  251.19| 4.224E+00
  255.07| 4.075E+00
  259.02| 3.930E+00
  263.03| 3.790E+00
  267.10| 3.653E+00
  271.23| 3.520E+00
  275.42| 3.391E+00
  279.68| 3.266E+00
  284.01| 3.144E+00
  288.40| 3.027E+00
  292.86| 2.912E+00
  297.39| 2.802E+00
  302.00| 2.695E+00
